ID,Tweet,Tanggal,Lokasi
1661902731660120065,"BAS Ungkap Dialognya dengan Jokowi, Skenario Tidak Mulus, Makin Sulit #Capres-Cawapres2024 https://t.co/NWYM6TVE2U",2023-05-26 01:11:02,
1661900135482413057,@9313Wak @aniesbaswedan Anies king of fake #AniesGaBecus #AniesGaBener #AniesPendukungOrmasRadikal #AniesDidukungKHILAFAH #politik #capres https://t.co/uI41ANI3hD,2023-05-26 01:00:43,
1661899971015364609,@VeelaaRhie @AgusYudhoyono @jokowi Anies bisanya pencitraan doang #AniesGaBecus #AniesGaBener #AniesPendukungOrmasRadikal #AniesDidukungKHILAFAH #politik #capres https://t.co/j78pX3jCz8,2023-05-26 01:00:04,
1661894668743835649,"Perbandingan 7 Survei Capres Terbaru Mei 2023, Persaingan Prabowo, Ganjar Pranowo dan Anies Baswedan

#Pilpres2024 #capres #cawapres #Prabowo #Ganjar #Anies

https://t.co/UDN2vHoOXH lewat @tribunkaltim",2023-05-26 00:39:00,
1661885872113942528,"INFORMACIÓN IMPORTANTE

Notificación: Asamblea Ordinaria 2023.
 
Con honestidad y transparencia seguimos trabajando para usted. 

Caja de Ahorros y préstamos de los Obreros, Empleados y Magistrados del TRIBUNAL SUPREMO DE JUSTICIA. 

#Capres #TSJ #Con honestidad y transparencia https://t.co/ziP4rKFgh4",2023-05-26 00:04:02,
1661860500685340673,Pak #Prabowo #Capres Tegas. Benarkah? https://t.co/CV1jK97DZZ #moreshareforum #beritaterkini,2023-05-25 22:23:13,
1661858410617516032,"Cuando no sabes nada de Historia🤣😂🤣🤣, pero de todos modos quieres cobrar un bono extra en el trolcenter de #CAPRES. https://t.co/aquenLwrBd",2023-05-25 22:14:55,
1661804534417743872,"Densus 88 Tangkap 2 Teroris
Jemaah Islamiyah dan JAD di Jatim
Salah satu teroris bekerja di pondok pesantren

#teroris #densus88 #polri #politik #capres 

https://t.co/OZ5WitJF3w",2023-05-25 18:40:50,"Place(id='80ec2e96d2800cf2', fullName='North Sumatra, Indonesia', name='North Sumatra', type='admin', country='Indonesia', countryCode='ID')"
1661766675790962689,"Yang satu juara ekonominya @airlangga_hrt , yang satunya lagi juara jaga negara @prabowo . Udah paling cocok deh pasangan ini 😁 #airlanggahartarto #golkarindonesia  #jokowi #prabowo #capres #viral  #news #beritaterkini  #trending  #fyp  #Ekonomi #Indonesia  #9ent2023xfreenbecky https://t.co/GFidKXT9Fk",2023-05-25 16:10:24,
1661740705226817537,#AirlanggaHartarto #GolkarIndonesia #Gerindra #Pilpres #Capres #Pemilu2024 https://t.co/IWejeLF5W8,2023-05-25 14:27:12,
1661726154145792000,#airlanggahartarto #golkarindonesia #ganjarpranowo #pdip #capres #pasangancapres #pilpres2024 #pemilu2024 #partaipolitik @airlangga_hrt @golkar_id https://t.co/UDbtJeRrI3,2023-05-25 13:29:23,
1661713720438067201,"Koalisi Airlangga-KIR

#airlanggahartarto #golkarindonesia #golkar #fyp #foryoupage #foryou #jokowi #g20 #fypシ #indonesia #pilpres #capres #viral #trending #ganjarpranowo #ganjar #aniesbaswedan #prabowo #politik https://t.co/CF1pot7PmL",2023-05-25 12:39:58,
1661711889569812486,"Gerindra: Belum Ada Pembicaraan soal Gibran Dampingi Prabowo

https://t.co/EFOdk1NxAR

#indoposco #capres #Cawapres #GibranRakabumingRaka #PartaiGerindra #pilpres #PrabowoSubianto",2023-05-25 12:32:42,
1661690684401913858,Prinsip Berpolitik Golkar #GolkarIndonesia #AirlanggaHartarto #Prabowo #Gerindra #pemilu #capres https://t.co/Pd1yXruaRd,2023-05-25 11:08:26,
